NAME,ABBREV,SEASON,SEASON_ID,TEAM_ID,PLAYER_ID
Troy Brown Jr.,LAL,23,22023,13,526.0
Austin Reaves,LAL,23,22023,13,329.0
Patrick Beverley,LAL,23,22023,13,84.0
Damian Jones,LAL,23,22023,13,785.0
Juan Toscano-Anderson,LAL,23,22023,13,440.0
Matt Ryan,LAL,23,22023,13,1001.0
Kendrick Nunn,LAL,23,22023,13,451.0
LeBron James,LAL,22,22022,13,10.0
Anthony Davis,LAL,22,22022,13,9.0
Russell Westbrook,LAL,22,22022,13,12.0
Malik Monk,LAL,22,22022,13,284.0
Dwight Howard,LAL,22,22022,13,135.0
Austin Reaves,LAL,22,22022,13,329.0
Wayne Ellington,LAL,22,22022,13,343.0
Avery Bradley,LAL,22,22022,13,226.0
Carmelo Anthony,LAL,22,22022,13,39.0
Stanley Johnson,LAL,22,22022,13,511.0
Talen Horton-Tucker,LAL,22,22022,13,462.0
Trevor Ariza,LAL,22,22022,13,82.0
Sekou Doumbouya,LAL,22,22022,13,774.0
Darren Collison,LAL,22,22022,13,89.0
Mason Jones,LAL,22,22022,13,958.0
Kent Bazemore,LAL,22,22022,13,262.0
Jemerrio Jones,LAL,22,22022,13,665.0
Jay Huff,LAL,22,22022,13,837.0
LeBron James,LAL,21,22021,13,10.0
Anthony Davis,LAL,21,22021,13,9.0
Kentavious Caldwell-Pope,LAL,21,22021,13,69.0
Dennis Schroder,LAL,21,22021,13,261.0
Kyle Kuzma,LAL,21,22021,13,457.0
Markieff Morris,LAL,21,22021,13,316.0
Marc Gasol,LAL,21,22021,13,45.0
Alfonzo McKinnie,LAL,21,22021,13,650.0
Montrezl Harrell,LAL,21,22021,13,106.0
Alex Caruso,LAL,21,22021,13,210.0
Wesley Matthews,LAL,21,22021,13,64.0
Talen Horton-Tucker,LAL,21,22021,13,462.0
Devontae Cacok,LAL,21,22021,13,673.0
Jared Dudley,LAL,21,22021,13,162.0
Kostas Antetokounmpo,LAL,21,22021,13,897.0
LeBron James,LAL,20,22020,13,10.0
Anthony Davis,LAL,20,22020,13,9.0
Alex Caruso,LAL,20,22020,13,210.0
Danny Green,LAL,20,22020,13,28.0
Avery Bradley,LAL,20,22020,13,226.0
Dwight Howard,LAL,20,22020,13,135.0
JaVale McGee,LAL,20,22020,13,336.0
Kyle Kuzma,LAL,20,22020,13,457.0
Kentavious Caldwell-Pope,LAL,20,22020,13,69.0
Rajon Rondo,LAL,20,22020,13,346.0
Talen Horton-Tucker,LAL,20,22020,13,462.0
Quinn Cook,LAL,20,22020,13,1125.0
Jared Dudley,LAL,20,22020,13,162.0
Kostas Antetokounmpo,LAL,20,22020,13,897.0
JR Smith,LAL,20,22020,13,216.0
LeBron James,LAL,19,22019,13,10.0
Josh Hart,LAL,19,22019,13,327.0
Kyle Kuzma,LAL,19,22019,13,457.0
Alex Caruso,LAL,19,22019,13,210.0
Jemerrio Jones,LAL,19,22019,13,665.0
Kentavious Caldwell-Pope,LAL,19,22019,13,69.0
Lonzo Ball,LAL,19,22019,13,249.0
Johnathan Williams,LAL,19,22019,13,856.0
Lance Stephenson,LAL,19,22019,13,291.0
Michael Beasley,LAL,19,22019,13,521.0
Moritz Wagner,LAL,19,22019,13,584.0
Isaac Bonga,LAL,19,22019,13,400.0
Rajon Rondo,LAL,19,22019,13,346.0
Brandon Ingram,LAL,19,22019,13,236.0
JaVale McGee,LAL,19,22019,13,336.0
Andre Ingram,LAL,19,22019,13,727.0
Scott Machado,LAL,19,22019,13,786.0
Josh Hart,LAL,18,22018,13,327.0
Lonzo Ball,LAL,18,22018,13,249.0
Andre Ingram,LAL,18,22018,13,727.0
Kyle Kuzma,LAL,18,22018,13,457.0
Travis Wear,LAL,18,22018,13,720.0
Ivica Zubac,LAL,18,22018,13,182.0
Kentavious Caldwell-Pope,LAL,18,22018,13,69.0
Brook Lopez,LAL,18,22018,13,99.0
Julius Randle,LAL,18,22018,13,59.0
Thomas Bryant,LAL,18,22018,13,547.0
Luol Deng,LAL,18,22018,13,147.0
Tyler Ennis,LAL,18,22018,13,503.0
Brandon Ingram,LAL,18,22018,13,236.0
Alex Caruso,LAL,18,22018,13,210.0
Vander Blue,LAL,18,22018,13,1046.0
Andrew Bogut,LAL,18,22018,13,161.0
Nick Young,LAL,17,22017,13,315.0
David Nwaba,LAL,17,22017,13,419.0
Tarik Black,LAL,17,22017,13,405.0
Metta World Peace,LAL,17,22017,13,604.0
Luol Deng,LAL,17,22017,13,147.0
D'Angelo Russell,LAL,17,22017,13,113.0
Larry Nance Jr.,LAL,17,22017,13,220.0
Jordan Clarkson,LAL,17,22017,13,152.0
Thomas Robinson,LAL,17,22017,13,537.0
Timofey Mozgov,LAL,17,22017,13,234.0
Ivica Zubac,LAL,17,22017,13,182.0
Julius Randle,LAL,17,22017,13,59.0
Brandon Ingram,LAL,17,22017,13,236.0
Brandon Bass,LAL,16,22016,13,478.0
Metta World Peace,LAL,16,22016,13,604.0
Lou Williams,LAL,16,22016,13,81.0
Anthony Brown,LAL,16,22016,13,914.0
Larry Nance Jr.,LAL,16,22016,13,220.0
Kobe Bryant,LAL,16,22016,13,765.0
Tarik Black,LAL,16,22016,13,405.0
Jordan Clarkson,LAL,16,22016,13,152.0
Robert Sacre,LAL,16,22016,13,1163.0
Nick Young,LAL,16,22016,13,315.0
Ryan Kelly,LAL,16,22016,13,577.0
D'Angelo Russell,LAL,16,22016,13,113.0
Julius Randle,LAL,16,22016,13,59.0
Roy Hibbert,LAL,16,22016,13,145.0
Nick Young,LAL,15,22015,13,315.0
Wayne Ellington,LAL,15,22015,13,343.0
Ed Davis,LAL,15,22015,13,209.0
Ronnie Price,LAL,15,22015,13,485.0
Jeremy Lin,LAL,15,22015,13,235.0
Kobe Bryant,LAL,15,22015,13,765.0
Wesley Johnson,LAL,15,22015,13,421.0
Jordan Clarkson,LAL,15,22015,13,152.0
Robert Sacre,LAL,15,22015,13,1163.0
Ryan Kelly,LAL,15,22015,13,577.0
Jordan Hill,LAL,15,22015,13,490.0
Julius Randle,LAL,15,22015,13,59.0
Xavier Henry,LAL,15,22015,13,454.0
Vander Blue,LAL,15,22015,13,1046.0
Jabari Brown,LAL,15,22015,13,1311.0
Carlos Boozer,LAL,15,22015,13,1271.0
Dwight Buycks,LAL,15,22015,13,839.0
Jordan Farmar,LAL,14,22014,13,522.0
Nick Young,LAL,14,22014,13,315.0
Xavier Henry,LAL,14,22014,13,454.0
Shawne Williams,LAL,14,22014,13,552.0
Kendall Marshall,LAL,14,22014,13,603.0
Steve Nash,LAL,14,22014,13,1191.0
Manny Harris,LAL,14,22014,13,1136.0
Jodie Meeks,LAL,14,22014,13,354.0
Ryan Kelly,LAL,14,22014,13,577.0
Chris Kaman,LAL,14,22014,13,617.0
Wesley Johnson,LAL,14,22014,13,421.0
Jordan Hill,LAL,14,22014,13,490.0
Pau Gasol,LAL,14,22014,13,87.0
Kobe Bryant,LAL,14,22014,13,765.0
Elias Harris,LAL,14,22014,13,1008.0
Robert Sacre,LAL,14,22014,13,1163.0
Chaundee Brown Jr.,LAL,22,22022,13,1131.0
Jose Calderon,LAL,17,22017,13,349.0
Rajon Rondo,LAL,22,22022,13,346.0
Quinn Cook,LAL,21,22021,13,1125.0
Jordan Clarkson,LAL,18,22018,13,152.0
Larry Nance Jr.,LAL,18,22018,13,220.0
Isaiah Thomas,LAL,22,22022,13,40.0
Troy Daniels,LAL,20,22020,13,467.0
Svi Mykhailiuk,LAL,19,22019,13,484.0
Zach Norvell Jr.,LAL,20,22020,13,1139.0
Steve Blake,LAL,14,22014,13,504.0
Lou Williams,LAL,17,22017,13,81.0
Ivica Zubac,LAL,19,22019,13,182.0
Corey Brewer,LAL,18,22018,13,179.0
DeAndre Jordan,LAL,22,22022,13,29.0
Nigel Hayes,LAL,18,22018,13,871.0
Desmond Bane,MEM,23,22023,14,83.0
Ja Morant,MEM,23,22023,14,141.0
Santi Aldama,MEM,23,22023,14,1240.0
John Konchar,MEM,23,22023,14,378.0
Steven Adams,MEM,23,22023,14,54.0
Tyus Jones,MEM,23,22023,14,273.0
Dillon Brooks,MEM,23,22023,14,335.0
Brandon Clarke,MEM,23,22023,14,290.0
Xavier Tillman,MEM,23,22023,14,520.0
Jaren Jackson Jr.,MEM,22,22022,14,189.0
Desmond Bane,MEM,22,22022,14,83.0
Ja Morant,MEM,22,22022,14,141.0
Steven Adams,MEM,22,22022,14,54.0
Dillon Brooks,MEM,22,22022,14,335.0
Tyus Jones,MEM,22,22022,14,273.0
De'Anthony Melton,MEM,22,22022,14,198.0
Brandon Clarke,MEM,22,22022,14,290.0
Sam Merrill,MEM,22,22022,14,1025.0
Ziaire Williams,MEM,22,22022,14,666.0
Xavier Tillman,MEM,22,22022,14,520.0
John Konchar,MEM,22,22022,14,378.0
Santi Aldama,MEM,22,22022,14,1240.0
Jarrett Culver,MEM,22,22022,14,948.0
Kyle Anderson,MEM,22,22022,14,142.0
Killian Tillie,MEM,22,22022,14,903.0
Yves Pons,MEM,22,22022,14,1145.0
Dakota Mathias,MEM,22,22022,14,1061.0
Kyle Anderson,MEM,21,22021,14,142.0
Jonas Valanciunas,MEM,21,22021,14,181.0
Dillon Brooks,MEM,21,22021,14,335.0
Grayson Allen,MEM,21,22021,14,355.0
De'Anthony Melton,MEM,21,22021,14,198.0
Ja Morant,MEM,21,22021,14,141.0
Desmond Bane,MEM,21,22021,14,83.0
Brandon Clarke,MEM,21,22021,14,290.0
Killian Tillie,MEM,21,22021,14,903.0
Tyus Jones,MEM,21,22021,14,273.0
John Konchar,MEM,21,22021,14,378.0
Xavier Tillman,MEM,21,22021,14,520.0
Jaren Jackson Jr.,MEM,21,22021,14,189.0
Sean McDermott,MEM,21,22021,14,1219.0
Justise Winslow,MEM,21,22021,14,368.0
Tim Frazier,MEM,21,22021,14,569.0
Jontay Porter,MEM,21,22021,14,1120.0
Jonas Valanciunas,MEM,20,22020,14,181.0
John Konchar,MEM,20,22020,14,378.0
Dillon Brooks,MEM,20,22020,14,335.0
Kyle Anderson,MEM,20,22020,14,142.0
Tyus Jones,MEM,20,22020,14,273.0
De'Anthony Melton,MEM,20,22020,14,198.0
Josh Jackson,MEM,20,22020,14,422.0
Ja Morant,MEM,20,22020,14,141.0
Yuta Watanabe,MEM,20,22020,14,648.0
Brandon Clarke,MEM,20,22020,14,290.0
Grayson Allen,MEM,20,22020,14,355.0
Dusty Hannahs,MEM,20,22020,14,879.0
Marko Guduric,MEM,20,22020,14,1260.0
Jaren Jackson Jr.,MEM,20,22020,14,189.0
Mike Conley,MEM,19,22019,14,23.0
Omri Casspi,MEM,19,22019,14,340.0
Kyle Anderson,MEM,19,22019,14,142.0
Dusty Hannahs,MEM,19,22019,14,879.0
Joakim Noah,MEM,19,22019,14,19.0
Jevon Carter,MEM,19,22019,14,481.0
Yuta Watanabe,MEM,19,22019,14,648.0
Bruno Caboclo,MEM,19,22019,14,627.0
Chandler Parsons,MEM,19,22019,14,95.0
MarShon Brooks,MEM,19,22019,14,574.0
Dillon Brooks,MEM,19,22019,14,335.0
Jaren Jackson Jr.,MEM,19,22019,14,189.0
Ivan Rabb,MEM,19,22019,14,1083.0
Julian Washburn,MEM,19,22019,14,1047.0
Tyreke Evans,MEM,18,22018,14,151.0
Mike Conley,MEM,18,22018,14,23.0
MarShon Brooks,MEM,18,22018,14,574.0
Omari Johnson,MEM,18,22018,14,1073.0
Myke Henry,MEM,18,22018,14,780.0
Dillon Brooks,MEM,18,22018,14,335.0
Chandler Parsons,MEM,18,22018,14,95.0
Marc Gasol,MEM,18,22018,14,45.0
Mario Chalmers,MEM,18,22018,14,65.0
Wayne Selden,MEM,18,22018,14,1130.0
Deyonta Davis,MEM,18,22018,14,824.0
Andrew Harrison,MEM,18,22018,14,528.0
Ben McLemore,MEM,18,22018,14,308.0
JaMychal Green,MEM,18,22018,14,342.0
Marquis Teague,MEM,18,22018,14,1134.0
Jarell Martin,MEM,18,22018,14,954.0
Ivan Rabb,MEM,18,22018,14,1083.0
Kobi Simmons,MEM,18,22018,14,960.0
Xavier Rathan-Mayes,MEM,18,22018,14,1255.0
Mike Conley,MEM,17,22017,14,23.0
Marc Gasol,MEM,17,22017,14,45.0
Troy Daniels,MEM,17,22017,14,467.0
Vince Carter,MEM,17,22017,14,137.0
James Ennis III,MEM,17,22017,14,435.0
Zach Randolph,MEM,17,22017,14,94.0
Brandan Wright,MEM,17,22017,14,324.0
Tony Allen,MEM,17,22017,14,126.0
JaMychal Green,MEM,17,22017,14,342.0
Andrew Harrison,MEM,17,22017,14,528.0
Toney Douglas,MEM,17,22017,14,559.0
Jarell Martin,MEM,17,22017,14,954.0
Chandler Parsons,MEM,17,22017,14,95.0
Deyonta Davis,MEM,17,22017,14,824.0
Wade Baldwin IV,MEM,17,22017,14,791.0
Mike Conley,MEM,16,22016,14,23.0
Marc Gasol,MEM,16,22016,14,45.0
Vince Carter,MEM,16,22016,14,137.0
Zach Randolph,MEM,16,22016,14,94.0
JaMychal Green,MEM,16,22016,14,342.0
Jarell Martin,MEM,16,22016,14,954.0
Tony Allen,MEM,16,22016,14,126.0
Matt Barnes,MEM,16,22016,14,172.0
Jordan Farmar,MEM,16,22016,14,522.0
Brandan Wright,MEM,16,22016,14,324.0
Jordan Adams,MEM,16,22016,14,643.0
Xavier Munford,MEM,16,22016,14,701.0
Elliot Williams,MEM,16,22016,14,884.0
Russ Smith,MEM,16,22016,14,919.0
Zach Randolph,MEM,15,22015,14,94.0
Tony Allen,MEM,15,22015,14,126.0
Marc Gasol,MEM,15,22015,14,45.0
Nick Calathes,MEM,15,22015,14,389.0
Mike Conley,MEM,15,22015,14,23.0
Kosta Koufos,MEM,15,22015,14,408.0
Jon Leuer,MEM,15,22015,14,446.0
Jarnell Stokes,MEM,15,22015,14,819.0
Jordan Adams,MEM,15,22015,14,643.0
Vince Carter,MEM,15,22015,14,137.0
Courtney Lee,MEM,15,22015,14,231.0
Beno Udrih,MEM,15,22015,14,496.0
Zach Randolph,MEM,14,22014,14,94.0
Mike Conley,MEM,14,22014,14,23.0
Kosta Koufos,MEM,14,22014,14,408.0
Ed Davis,MEM,14,22014,14,209.0
Marc Gasol,MEM,14,22014,14,45.0
Tony Allen,MEM,14,22014,14,126.0
James Johnson,MEM,14,22014,14,129.0
Nick Calathes,MEM,14,22014,14,389.0
Tayshaun Prince,MEM,14,22014,14,590.0
Mike Miller,MEM,14,22014,14,747.0
Jon Leuer,MEM,14,22014,14,446.0
Jamaal Franklin,MEM,14,22014,14,1123.0
Quincy Pondexter,MEM,14,22014,14,695.0
Jerryd Bayless,MEM,14,22014,14,483.0
Tayshaun Prince,MEM,15,22015,14,590.0
Shelvin Mack,MEM,19,22019,14,395.0
Courtney Lee,MEM,16,22016,14,231.0
Wayne Selden,MEM,19,22019,14,1130.0
Seth Curry,MEM,14,22014,14,208.0
Andrew Harrison,MEM,19,22019,14,528.0
James Ennis III,MEM,18,22018,14,435.0
Bruno Caboclo,MEM,20,22020,14,627.0
Brandan Wright,MEM,18,22018,14,324.0
Troy Williams,MEM,17,22017,14,641.0
JaMychal Green,MEM,19,22019,14,342.0
Garrett Temple,MEM,19,22019,14,295.0
Jeff Green,MEM,16,22016,14,413.0
Jae Crowder,MEM,20,22020,14,116.0
Solomon Hill,MEM,20,22020,14,374.0
Jarnell Stokes,MEM,16,22016,14,819.0
Beno Udrih,MEM,16,22016,14,496.0
Wayne Selden,MEM,17,22017,14,1130.0
Quincy Pondexter,MEM,15,22015,14,695.0
Gorgui Dieng,MEM,21,22021,14,200.0
Marc Gasol,MEM,19,22019,14,45.0
Xavier Sneed,MEM,22,22022,14,1127.0
Jarrod Uthoff,MEM,20,22020,14,959.0
Ryan Hollins,MEM,16,22016,14,708.0
Jimmy Butler,MIA,23,22023,15,11.0
Tyler Herro,MIA,23,22023,15,219.0
Kyle Lowry,MIA,23,22023,15,20.0
Max Strus,MIA,23,22023,15,299.0
Bam Adebayo,MIA,23,22023,15,119.0
Dewayne Dedmon,MIA,23,22023,15,298.0
Duncan Robinson,MIA,23,22023,15,124.0
Caleb Martin,MIA,23,22023,15,275.0
Gabe Vincent,MIA,23,22023,15,391.0
Udonis Haslem,MIA,23,22023,15,891.0
Haywood Highsmith,MIA,23,22023,15,1184.0
Duncan Robinson,MIA,22,22022,15,124.0
Bam Adebayo,MIA,22,22022,15,119.0
Kyle Lowry,MIA,22,22022,15,20.0
Jimmy Butler,MIA,22,22022,15,11.0
P.J. Tucker,MIA,22,22022,15,240.0
Gabe Vincent,MIA,22,22022,15,391.0
Max Strus,MIA,22,22022,15,299.0
Caleb Martin,MIA,22,22022,15,275.0
Tyler Herro,MIA,22,22022,15,219.0
Omer Yurtseven,MIA,22,22022,15,654.0
Dewayne Dedmon,MIA,22,22022,15,298.0
Kyle Guy,MIA,22,22022,15,1036.0
Udonis Haslem,MIA,22,22022,15,891.0
Markieff Morris,MIA,22,22022,15,316.0
Victor Oladipo,MIA,22,22022,15,18.0
KZ Okpala,MIA,22,22022,15,1045.0
Haywood Highsmith,MIA,22,22022,15,1184.0
Marcus Garrett,MIA,22,22022,15,1195.0
Jimmy Butler,MIA,21,22021,15,11.0
Bam Adebayo,MIA,21,22021,15,119.0
Duncan Robinson,MIA,21,22021,15,124.0
Kendrick Nunn,MIA,21,22021,15,451.0
Max Strus,MIA,21,22021,15,299.0
Trevor Ariza,MIA,21,22021,15,82.0
Goran Dragic,MIA,21,22021,15,26.0
Tyler Herro,MIA,21,22021,15,219.0
Dewayne Dedmon,MIA,21,22021,15,298.0
Andre Iguodala,MIA,21,22021,15,86.0
Meyers Leonard,MIA,21,22021,15,453.0
Gabe Vincent,MIA,21,22021,15,391.0
Precious Achiuwa,MIA,21,22021,15,399.0
KZ Okpala,MIA,21,22021,15,1045.0
Duncan Robinson,MIA,20,22020,15,124.0
Jimmy Butler,MIA,20,22020,15,11.0
Bam Adebayo,MIA,20,22020,15,119.0
Goran Dragic,MIA,20,22020,15,26.0
Gabe Vincent,MIA,20,22020,15,391.0
Kendrick Nunn,MIA,20,22020,15,451.0
Kelly Olynyk,MIA,20,22020,15,247.0
Justise Winslow,MIA,20,22020,15,368.0
Meyers Leonard,MIA,20,22020,15,453.0
Derrick Jones Jr.,MIA,20,22020,15,307.0
Tyler Herro,MIA,20,22020,15,219.0
Andre Iguodala,MIA,20,22020,15,86.0
Udonis Haslem,MIA,20,22020,15,891.0
Kyle Alexander,MIA,20,22020,15,1058.0
Daryl Macon,MIA,20,22020,15,996.0
KZ Okpala,MIA,20,22020,15,1045.0
Chris Silva,MIA,20,22020,15,930.0
Josh Richardson,MIA,19,22019,15,91.0
Goran Dragic,MIA,19,22019,15,26.0
Bam Adebayo,MIA,19,22019,15,119.0
Justise Winslow,MIA,19,22019,15,368.0
Duncan Robinson,MIA,19,22019,15,124.0
Dion Waiters,MIA,19,22019,15,283.0
Hassan Whiteside,MIA,19,22019,15,117.0
Dwyane Wade,MIA,19,22019,15,279.0
Kelly Olynyk,MIA,19,22019,15,247.0
Rodney McGruder,MIA,19,22019,15,543.0
Udonis Haslem,MIA,19,22019,15,891.0
Yante Maten,MIA,19,22019,15,848.0
James Johnson,MIA,19,22019,15,129.0
Derrick Jones Jr.,MIA,19,22019,15,307.0
Wayne Ellington,MIA,18,22018,15,343.0
Rodney McGruder,MIA,18,22018,15,543.0
Goran Dragic,MIA,18,22018,15,26.0
Josh Richardson,MIA,18,22018,15,91.0
Hassan Whiteside,MIA,18,22018,15,117.0
Kelly Olynyk,MIA,18,22018,15,247.0
James Johnson,MIA,18,22018,15,129.0
Tyler Johnson,MIA,18,22018,15,171.0
Okaro White,MIA,18,22018,15,965.0
Justise Winslow,MIA,18,22018,15,368.0
Bam Adebayo,MIA,18,22018,15,119.0
Derrick Walton Jr.,MIA,18,22018,15,775.0
Matt Williams Jr.,MIA,18,22018,15,921.0
Dion Waiters,MIA,18,22018,15,283.0
Jordan Mickey,MIA,18,22018,15,835.0
Udonis Haslem,MIA,18,22018,15,891.0
Tyler Johnson,MIA,17,22017,15,171.0
James Johnson,MIA,17,22017,15,129.0
Hassan Whiteside,MIA,17,22017,15,117.0
Dion Waiters,MIA,17,22017,15,283.0
Josh Richardson,MIA,17,22017,15,91.0
Wayne Ellington,MIA,17,22017,15,343.0
Goran Dragic,MIA,17,22017,15,26.0
Luke Babbitt,MIA,17,22017,15,510.0
Willie Reed,MIA,17,22017,15,578.0
Justise Winslow,MIA,17,22017,15,368.0
Rodney McGruder,MIA,17,22017,15,543.0
Okaro White,MIA,17,22017,15,965.0
Udonis Haslem,MIA,17,22017,15,891.0
Josh McRoberts,MIA,17,22017,15,221.0
Goran Dragic,MIA,16,22016,15,26.0
Chris Bosh,MIA,16,22016,15,199.0
Justise Winslow,MIA,16,22016,15,368.0
Hassan Whiteside,MIA,16,22016,15,117.0
Luol Deng,MIA,16,22016,15,147.0
Gerald Green,MIA,16,22016,15,330.0
Josh Richardson,MIA,16,22016,15,91.0
Amar'e Stoudemire,MIA,16,22016,15,375.0
Tyler Johnson,MIA,16,22016,15,171.0
Dwyane Wade,MIA,16,22016,15,279.0
Josh McRoberts,MIA,16,22016,15,221.0
Udonis Haslem,MIA,16,22016,15,891.0
Hassan Whiteside,MIA,15,22015,15,117.0
Chris Andersen,MIA,15,22015,15,312.0
Luol Deng,MIA,15,22015,15,147.0
James Ennis III,MIA,15,22015,15,435.0
Dwyane Wade,MIA,15,22015,15,279.0
Chris Bosh,MIA,15,22015,15,199.0
Henry Walker,MIA,15,22015,15,621.0
Mario Chalmers,MIA,15,22015,15,65.0
Tyler Johnson,MIA,15,22015,15,171.0
Josh McRoberts,MIA,15,22015,15,221.0
Shabazz Napier,MIA,15,22015,15,272.0
Andre Dawkins,MIA,15,22015,15,1113.0
Michael Beasley,MIA,15,22015,15,521.0
Danny Granger,MIA,15,22015,15,642.0
Shannon Brown,MIA,15,22015,15,1146.0
Udonis Haslem,MIA,15,22015,15,891.0
LeBron James,MIA,14,22014,15,10.0
Mario Chalmers,MIA,14,22014,15,65.0
Chris Bosh,MIA,14,22014,15,199.0
James Jones,MIA,14,22014,15,717.0
Ray Allen,MIA,14,22014,15,387.0
Chris Andersen,MIA,14,22014,15,312.0
Dwyane Wade,MIA,14,22014,15,279.0
Shane Battier,MIA,14,22014,15,248.0
Norris Cole,MIA,14,22014,15,729.0
Rashard Lewis,MIA,14,22014,15,471.0
Roger Mason Jr.,MIA,14,22014,15,836.0
Udonis Haslem,MIA,14,22014,15,891.0
Michael Beasley,MIA,14,22014,15,521.0
Greg Oden,MIA,14,22014,15,1141.0
Nik Stauskas,MIA,22,22022,15,616.0
Joel Anthony,MIA,14,22014,15,715.0
Justin Hamilton,MIA,14,22014,15,682.0
Derrick Williams,MIA,17,22017,15,1034.0
Wayne Ellington,MIA,19,22019,15,343.0
Shawne Williams,MIA,15,22015,15,552.0
Kelly Olynyk,MIA,21,22021,15,247.0
Avery Bradley,MIA,21,22021,15,226.0
Dion Waiters,MIA,20,22020,15,283.0
Mario Chalmers,MIA,16,22016,15,65.0
Chris Andersen,MIA,16,22016,15,312.0
Briante Weber,MIA,16,22016,15,1188.0
James Ennis III,MIA,16,22016,15,435.0
Javonte Smart,MIA,22,22022,15,1144.0
James Johnson,MIA,20,22020,15,129.0
Justin Hamilton,MIA,15,22015,15,682.0
Norris Cole,MIA,15,22015,15,729.0
Tyler Johnson,MIA,19,22019,15,171.0
Maurice Harkless,MIA,21,22021,15,278.0
Chris Silva,MIA,21,22021,15,930.0
Giannis Antetokounmpo,MIL,23,22023,16,22.0
Jrue Holiday,MIL,23,22023,16,24.0
Brook Lopez,MIL,23,22023,16,99.0
Bobby Portis,MIL,23,22023,16,197.0
Jevon Carter,MIL,23,22023,16,481.0
Grayson Allen,MIL,23,22023,16,355.0
Sandro Mamukelashvili,MIL,23,22023,16,1309.0
George Hill,MIL,23,22023,16,102.0
Serge Ibaka,MIL,23,22023,16,105.0
Jordan Nwora,MIL,23,22023,16,721.0
Thanasis Antetokounmpo,MIL,23,22023,16,671.0
Wesley Matthews,MIL,23,22023,16,64.0
Giannis Antetokounmpo,MIL,22,22022,16,22.0
Khris Middleton,MIL,22,22022,16,47.0
Bobby Portis,MIL,22,22022,16,197.0
Jrue Holiday,MIL,22,22022,16,24.0
Grayson Allen,MIL,22,22022,16,355.0
Brook Lopez,MIL,22,22022,16,99.0
Pat Connaughton,MIL,22,22022,16,331.0
George Hill,MIL,22,22022,16,102.0
Sandro Mamukelashvili,MIL,22,22022,16,1309.0
Wesley Matthews,MIL,22,22022,16,64.0
Jordan Nwora,MIL,22,22022,16,721.0
Lindell Wigginton,MIL,22,22022,16,1246.0
Thanasis Antetokounmpo,MIL,22,22022,16,671.0
Giannis Antetokounmpo,MIL,21,22021,16,22.0
Jrue Holiday,MIL,21,22021,16,24.0
Donte DiVincenzo,MIL,21,22021,16,184.0
Khris Middleton,MIL,21,22021,16,47.0
Brook Lopez,MIL,21,22021,16,99.0
Sam Merrill,MIL,21,22021,16,1025.0
Bryn Forbes,MIL,21,22021,16,610.0
Pat Connaughton,MIL,21,22021,16,331.0
Bobby Portis,MIL,21,22021,16,197.0
Jordan Nwora,MIL,21,22021,16,721.0
Mamadi Diakite,MIL,21,22021,16,793.0
Axel Toupane,MIL,21,22021,16,825.0
Jaylen Adams,MIL,21,22021,16,983.0
Thanasis Antetokounmpo,MIL,21,22021,16,671.0
Giannis Antetokounmpo,MIL,20,22020,16,22.0
Khris Middleton,MIL,20,22020,16,47.0
Brook Lopez,MIL,20,22020,16,99.0
Eric Bledsoe,MIL,20,22020,16,41.0
Donte DiVincenzo,MIL,20,22020,16,184.0
Wesley Matthews,MIL,20,22020,16,64.0
George Hill,MIL,20,22020,16,102.0
Sterling Brown,MIL,20,22020,16,686.0
Kyle Korver,MIL,20,22020,16,46.0
Ersan Ilyasova,MIL,20,22020,16,156.0
Pat Connaughton,MIL,20,22020,16,331.0
Thanasis Antetokounmpo,MIL,20,22020,16,671.0
Frank Mason III,MIL,20,22020,16,676.0
Robin Lopez,MIL,20,22020,16,68.0
D.J. Wilson,MIL,20,22020,16,576.0
Giannis Antetokounmpo,MIL,19,22019,16,22.0
Eric Bledsoe,MIL,19,22019,16,41.0
Khris Middleton,MIL,19,22019,16,47.0
Malcolm Brogdon,MIL,19,22019,16,134.0
Brook Lopez,MIL,19,22019,16,99.0
Pat Connaughton,MIL,19,22019,16,331.0
Donte DiVincenzo,MIL,19,22019,16,184.0
Bonzie Colson,MIL,19,22019,16,1197.0
Tony Snell,MIL,19,22019,16,396.0
Ersan Ilyasova,MIL,19,22019,16,156.0
John Henson,MIL,19,22019,16,466.0
Sterling Brown,MIL,19,22019,16,686.0
Jaylen Morris,MIL,19,22019,16,867.0
D.J. Wilson,MIL,19,22019,16,576.0
Giannis Antetokounmpo,MIL,18,22018,16,22.0
Mirza Teletovic,MIL,18,22018,16,362.0
Malcolm Brogdon,MIL,18,22018,16,134.0
Jabari Parker,MIL,18,22018,16,495.0
Khris Middleton,MIL,18,22018,16,47.0
Brandon Jennings,MIL,18,22018,16,294.0
Jason Terry,MIL,18,22018,16,341.0
Sterling Brown,MIL,18,22018,16,686.0
Tony Snell,MIL,18,22018,16,396.0
Matthew Dellavedova,MIL,18,22018,16,253.0
John Henson,MIL,18,22018,16,466.0
Marshall Plumlee,MIL,18,22018,16,1162.0
D.J. Wilson,MIL,18,22018,16,576.0
Xavier Munford,MIL,18,22018,16,701.0
Joel Bolomboy,MIL,18,22018,16,831.0
Thon Maker,MIL,18,22018,16,757.0
Giannis Antetokounmpo,MIL,17,22017,16,22.0
Jabari Parker,MIL,17,22017,16,495.0
Thon Maker,MIL,17,22017,16,757.0
